DRUG_ID	DRUG_NAME	DepMapID	AUC_PUBLISHED
1190	GEMCITABINE	ACH-000856	0.473545
1190	GEMCITABINE	ACH-000048	0.437986
1190	GEMCITABINE	ACH-000759	0.871231
1190	GEMCITABINE	ACH-000222	0.882127
1190	GEMCITABINE	ACH-000699	0.972835
1190	GEMCITABINE	ACH-000910	0.8648950000000001
1190	GEMCITABINE	ACH-000118	0.868816
1190	GEMCITABINE	ACH-000857	0.8700379999999999
1190	GEMCITABINE	ACH-001630	0.623123
1190	GEMCITABINE	ACH-000060	0.8019069999999999
1190	GEMCITABINE	ACH-000864	0.9319200000000001
1190	GEMCITABINE	ACH-000114	0.965216
1190	GEMCITABINE	ACH-000913	0.480155
1190	GEMCITABINE	ACH-000308	0.757876
1190	GEMCITABINE	ACH-000691	0.981359
1190	GEMCITABINE	ACH-000527	0.910294
1190	GEMCITABINE	ACH-000783	0.8993680000000001
1190	GEMCITABINE	ACH-000849	0.665903
1190	GEMCITABINE	ACH-000430	0.5181560000000001
1190	GEMCITABINE	ACH-000711	0.945102
1190	GEMCITABINE	ACH-000320	0.496515
1190	GEMCITABINE	ACH-000138	0.5006229999999999
1190	GEMCITABINE	ACH-000213	0.528668
1190	GEMCITABINE	ACH-000354	0.630926
1190	GEMCITABINE	ACH-001374	0.5697
1190	GEMCITABINE	ACH-000349	0.9528780000000001
1190	GEMCITABINE	ACH-000148	0.9078149999999999
1190	GEMCITABINE	ACH-000091	0.785317
1190	GEMCITABINE	ACH-000885	0.855302
1190	GEMCITABINE	ACH-000107	0.9673370000000001
1190	GEMCITABINE	ACH-000265	0.59841
1190	GEMCITABINE	ACH-000248	0.580526
1190	GEMCITABINE	ACH-000643	0.864944
1190	GEMCITABINE	ACH-000270	0.952425
1190	GEMCITABINE	ACH-000281	0.970878
1190	GEMCITABINE	ACH-000704	0.620945
1190	GEMCITABINE	ACH-001655	0.908918
1190	GEMCITABINE	ACH-000524	0.971601
1190	GEMCITABINE	ACH-000906	0.47140699999999996
1190	GEMCITABINE	ACH-000243	0.684027
1190	GEMCITABINE	ACH-000934	0.9321149999999999
1190	GEMCITABINE	ACH-000094	0.878662
1190	GEMCITABINE	ACH-000332	0.721018
1190	GEMCITABINE	ACH-000879	0.8827940000000001
1190	GEMCITABINE	ACH-000573	0.783145
1190	GEMCITABINE	ACH-000223	0.9781709999999999
1190	GEMCITABINE	ACH-000768	0.803186
1190	GEMCITABINE	ACH-000443	0.974008
1190	GEMCITABINE	ACH-000663	0.946436
1190	GEMCITABINE	ACH-000719	0.939585
1190	GEMCITABINE	ACH-000811	0.848036
1190	GEMCITABINE	ACH-000117	0.96073
1190	GEMCITABINE	ACH-000966	0.6515890000000001
1190	GEMCITABINE	ACH-000818	0.977972
1190	GEMCITABINE	ACH-000023	0.856259
1190	GEMCITABINE	ACH-000657	0.433012
1190	GEMCITABINE	ACH-000940	0.991108
1190	GEMCITABINE	ACH-000374	0.913759
1190	GEMCITABINE	ACH-000624	0.30892
1190	GEMCITABINE	ACH-000291	0.779086
1190	GEMCITABINE	ACH-000192	0.96439
1190	GEMCITABINE	ACH-000277	0.976065
1190	GEMCITABINE	ACH-000352	0.991246
1190	GEMCITABINE	ACH-000212	0.8746010000000001
1190	GEMCITABINE	ACH-000652	0.74428
1190	GEMCITABINE	ACH-000568	0.9182959999999999
1190	GEMCITABINE	ACH-000330	0.971563
1190	GEMCITABINE	ACH-000621	0.63867
1190	GEMCITABINE	ACH-000988	0.976683
1190	GEMCITABINE	ACH-000042	0.815779
1190	GEMCITABINE	ACH-000178	0.9661370000000001
1190	GEMCITABINE	ACH-001151	0.8653430000000001
1190	GEMCITABINE	ACH-000978	0.9638959999999999
1190	GEMCITABINE	ACH-000535	0.77256
1190	GEMCITABINE	ACH-000974	0.49421099999999996
1190	GEMCITABINE	ACH-000574	0.981468
1190	GEMCITABINE	ACH-000696	0.43177299999999996
1190	GEMCITABINE	ACH-000859	0.9876510000000001
1190	GEMCITABINE	ACH-000001	0.926325
1190	GEMCITABINE	ACH-000965	0.914507
1190	GEMCITABINE	ACH-000293	0.9673309999999999
1190	GEMCITABINE	ACH-000536	0.9438780000000001
1190	GEMCITABINE	ACH-000755	0.9523590000000001
1190	GEMCITABINE	ACH-000554	0.970981
1190	GEMCITABINE	ACH-000196	0.256373
1259	TALAZOPARIB	ACH-000856	0.610051
1259	TALAZOPARIB	ACH-000048	0.685033
1259	TALAZOPARIB	ACH-000759	0.87934
1259	TALAZOPARIB	ACH-000222	0.9362450000000001
1259	TALAZOPARIB	ACH-000699	0.8607239999999999
1259	TALAZOPARIB	ACH-000910	0.977002
1259	TALAZOPARIB	ACH-000118	0.9167569999999999
1259	TALAZOPARIB	ACH-000857	0.979656
1259	TALAZOPARIB	ACH-001630	0.953656
1259	TALAZOPARIB	ACH-000060	0.9331450000000001
1259	TALAZOPARIB	ACH-000864	0.954606
1259	TALAZOPARIB	ACH-000114	0.9377200000000001
1259	TALAZOPARIB	ACH-000913	0.752744
1259	TALAZOPARIB	ACH-000308	0.918235
1259	TALAZOPARIB	ACH-000691	0.9766450000000001
1259	TALAZOPARIB	ACH-000527	0.9346899999999999
1259	TALAZOPARIB	ACH-000783	0.9432780000000001
1259	TALAZOPARIB	ACH-000849	0.920528
1259	TALAZOPARIB	ACH-000430	0.693475
1259	TALAZOPARIB	ACH-000711	0.97272
1259	TALAZOPARIB	ACH-000320	0.8346629999999999
1259	TALAZOPARIB	ACH-000138	0.803503
1259	TALAZOPARIB	ACH-000213	0.905849
1259	TALAZOPARIB	ACH-000354	0.771076
1259	TALAZOPARIB	ACH-001374	0.876707
1259	TALAZOPARIB	ACH-000349	0.9870950000000001
1259	TALAZOPARIB	ACH-000148	0.961534
1259	TALAZOPARIB	ACH-000091	0.9747459999999999
1259	TALAZOPARIB	ACH-000885	0.905696
1259	TALAZOPARIB	ACH-000107	0.916464
1259	TALAZOPARIB	ACH-000265	0.93994
1259	TALAZOPARIB	ACH-000248	0.8932620000000001
1259	TALAZOPARIB	ACH-000643	0.923652
1259	TALAZOPARIB	ACH-000270	0.9324370000000001
1259	TALAZOPARIB	ACH-000281	0.953702
1259	TALAZOPARIB	ACH-000704	0.874296
1259	TALAZOPARIB	ACH-001655	0.935314
1259	TALAZOPARIB	ACH-000524	0.957673
1259	TALAZOPARIB	ACH-000906	0.8480190000000001
1259	TALAZOPARIB	ACH-000243	0.955937
1259	TALAZOPARIB	ACH-000934	0.9782700000000001
1259	TALAZOPARIB	ACH-000094	0.9055700000000001
1259	TALAZOPARIB	ACH-000332	0.9354819999999999
1259	TALAZOPARIB	ACH-000879	0.927694
1259	TALAZOPARIB	ACH-000573	0.903716
1259	TALAZOPARIB	ACH-000223	0.94889
1259	TALAZOPARIB	ACH-000768	0.931375
1259	TALAZOPARIB	ACH-000443	0.972841
1259	TALAZOPARIB	ACH-000663	0.94429
1259	TALAZOPARIB	ACH-000719	0.966784
1259	TALAZOPARIB	ACH-000811	0.8602850000000001
1259	TALAZOPARIB	ACH-000117	0.894366
1259	TALAZOPARIB	ACH-000966	0.709432
1259	TALAZOPARIB	ACH-000818	0.963557
1259	TALAZOPARIB	ACH-000023	0.9510719999999999
1259	TALAZOPARIB	ACH-000657	0.655036
1259	TALAZOPARIB	ACH-000940	0.978657
1259	TALAZOPARIB	ACH-000374	0.908092
1259	TALAZOPARIB	ACH-000624	0.905417
1259	TALAZOPARIB	ACH-000291	0.937149
1259	TALAZOPARIB	ACH-000192	0.9451290000000001
1259	TALAZOPARIB	ACH-000277	0.9689479999999999
1259	TALAZOPARIB	ACH-000352	0.981828
1259	TALAZOPARIB	ACH-000212	0.925292
1259	TALAZOPARIB	ACH-000652	0.8227200000000001
1259	TALAZOPARIB	ACH-000568	0.808186
1259	TALAZOPARIB	ACH-000330	0.929308
1259	TALAZOPARIB	ACH-000621	0.9759950000000001
1259	TALAZOPARIB	ACH-000988	0.9230780000000001
1259	TALAZOPARIB	ACH-000042	0.929665
1259	TALAZOPARIB	ACH-000178	0.948573
1259	TALAZOPARIB	ACH-001151	0.9718
1259	TALAZOPARIB	ACH-000978	0.9740709999999999
1259	TALAZOPARIB	ACH-000535	0.9725010000000001
1259	TALAZOPARIB	ACH-000974	0.9532120000000001
1259	TALAZOPARIB	ACH-000574	0.906666
1259	TALAZOPARIB	ACH-000696	0.767894
1259	TALAZOPARIB	ACH-000859	0.965822
1259	TALAZOPARIB	ACH-000001	0.9243450000000001
1259	TALAZOPARIB	ACH-000965	0.94435499999999994
1259	TALAZOPARIB	ACH-000293	0.915536
1259	TALAZOPARIB	ACH-000536	0.976662
1917	AZD6738	ACH-000856	0.664072
1917	AZD6738	ACH-000048	0.8571139999999999
1917	AZD6738	ACH-000759	0.857174
1917	AZD6738	ACH-000222	0.903409
1917	AZD6738	ACH-000699	0.733807
1917	AZD6738	ACH-000910	0.81289
1917	AZD6738	ACH-000118	0.778824
1917	AZD6738	ACH-000857	0.83762
1917	AZD6738	ACH-001630	0.840518
1917	AZD6738	ACH-000060	0.9070739999999999
1917	AZD6738	ACH-000864	0.8379709999999999
1917	AZD6738	ACH-000114	0.8564579999999999
1917	AZD6738	ACH-000913	0.751249
1917	AZD6738	ACH-000308	0.9043709999999999
1917	AZD6738	ACH-000691	0.914658
1917	AZD6738	ACH-000527	0.814813
1917	AZD6738	ACH-000783	0.8384659999999999
1917	AZD6738	ACH-000849	0.810689
1917	AZD6738	ACH-000430	0.7642260000000001
1917	AZD6738	ACH-000711	0.783061
1917	AZD6738	ACH-000320	0.887116
1917	AZD6738	ACH-000138	0.8299610000000001
1917	AZD6738	ACH-000213	0.8859469999999999
1917	AZD6738	ACH-000354	0.8543850000000001
1917	AZD6738	ACH-001374	0.813802
1917	AZD6738	ACH-000349	0.957003
1917	AZD6738	ACH-000148	0.755054
1917	AZD6738	ACH-000091	0.9178940000000001
1917	AZD6738	ACH-000885	0.729723
1917	AZD6738	ACH-000107	0.912751
1917	AZD6738	ACH-000265	0.8785350000000001
1917	AZD6738	ACH-000248	0.906956
1917	AZD6738	ACH-000643	0.738112
1917	AZD6738	ACH-000270	0.805848
1917	AZD6738	ACH-000281	0.96815
1917	AZD6738	ACH-000704	0.857541
1917	AZD6738	ACH-001655	0.9487270000000001
1917	AZD6738	ACH-000524	0.917949
1917	AZD6738	ACH-000906	0.791191
1917	AZD6738	ACH-000243	0.814871
1917	AZD6738	ACH-000934	0.744073
1917	AZD6738	ACH-000094	0.833883
1917	AZD6738	ACH-000332	0.9261010000000001
1917	AZD6738	ACH-000879	0.8928520000000001
1917	AZD6738	ACH-000573	0.890019
1917	AZD6738	ACH-000223	0.8766280000000001
1917	AZD6738	ACH-000768	0.9047139999999999
1917	AZD6738	ACH-000443	0.946441
1917	AZD6738	ACH-000663	0.879574
1917	AZD6738	ACH-000719	0.825045
1917	AZD6738	ACH-000811	0.832993
1917	AZD6738	ACH-000117	0.914434
1917	AZD6738	ACH-000966	0.715063
1917	AZD6738	ACH-000818	0.953435
1917	AZD6738	ACH-000023	0.9322280000000001
1917	AZD6738	ACH-000657	0.81274
1917	AZD6738	ACH-000940	0.89381
1917	AZD6738	ACH-000374	0.702553
1917	AZD6738	ACH-000624	0.617854
1917	AZD6738	ACH-000291	0.850384
1917	AZD6738	ACH-000192	0.9657530000000001
1917	AZD6738	ACH-000277	0.9400219999999999
1917	AZD6738	ACH-000352	0.966865
1917	AZD6738	ACH-000212	0.854174
1917	AZD6738	ACH-000652	0.831556
1917	AZD6738	ACH-000568	0.898783
1917	AZD6738	ACH-000330	0.919552
1917	AZD6738	ACH-000621	0.661146
1917	AZD6738	ACH-000988	0.739305
1917	AZD6738	ACH-000042	0.796355
1917	AZD6738	ACH-000178	0.807354
1917	AZD6738	ACH-001151	0.767385
1917	AZD6738	ACH-000978	0.8380719999999999
1917	AZD6738	ACH-000535	0.961722
1917	AZD6738	ACH-000974	0.671337
1917	AZD6738	ACH-000574	0.8662629999999999
1917	AZD6738	ACH-000696	0.8497819999999999
1917	AZD6738	ACH-000859	0.8823479999999999
1917	AZD6738	ACH-000001	0.882094
1917	AZD6738	ACH-000965	0.827509
1917	AZD6738	ACH-000293	0.864266
1917	AZD6738	ACH-000536	0.9076209999999999
2046	MK-8776, SCH900776	ACH-000856	0.943902
2046	MK-8776, SCH900776	ACH-000048	0.9769200000000001
2046	MK-8776, SCH900776	ACH-000759	0.972719
2046	MK-8776, SCH900776	ACH-000222	0.872081
2046	MK-8776, SCH900776	ACH-000699	0.754904
2046	MK-8776, SCH900776	ACH-000910	0.947867
2046	MK-8776, SCH900776	ACH-000118	0.902532
2046	MK-8776, SCH900776	ACH-000857	0.9826030000000001
2046	MK-8776, SCH900776	ACH-001630	0.951189
2046	MK-8776, SCH900776	ACH-000060	0.9475040000000001
2046	MK-8776, SCH900776	ACH-000864	0.9261520000000001
2046	MK-8776, SCH900776	ACH-000114	0.942318
2046	MK-8776, SCH900776	ACH-000913	0.828965
2046	MK-8776, SCH900776	ACH-000308	0.930385
2046	MK-8776, SCH900776	ACH-000691	0.9863719999999999
2046	MK-8776, SCH900776	ACH-000527	0.9245700000000001
2046	MK-8776, SCH900776	ACH-000783	0.965404
2046	MK-8776, SCH900776	ACH-000849	0.9632209999999999
2046	MK-8776, SCH900776	ACH-000430	0.964814
2046	MK-8776, SCH900776	ACH-000711	0.970843
2046	MK-8776, SCH900776	ACH-000320	0.968575
2046	MK-8776, SCH900776	ACH-000138	0.8884709999999999
2046	MK-8776, SCH900776	ACH-000213	0.9761799999999999
2046	MK-8776, SCH900776	ACH-000354	0.965533
2046	MK-8776, SCH900776	ACH-001374	0.973081
2046	MK-8776, SCH900776	ACH-000148	0.842858
2046	MK-8776, SCH900776	ACH-000091	0.914127
2046	MK-8776, SCH900776	ACH-000885	0.9044780000000001
2046	MK-8776, SCH900776	ACH-000107	0.9738120000000001
2046	MK-8776, SCH900776	ACH-000265	0.985298
2046	MK-8776, SCH900776	ACH-000248	0.889813
2046	MK-8776, SCH900776	ACH-000643	0.9792280000000001
2046	MK-8776, SCH900776	ACH-000270	0.9714200000000001
2046	MK-8776, SCH900776	ACH-000281	0.976241
2046	MK-8776, SCH900776	ACH-000704	0.947686
2046	MK-8776, SCH900776	ACH-001655	0.973023
2046	MK-8776, SCH900776	ACH-000524	0.95483
2046	MK-8776, SCH900776	ACH-000906	0.853225
2046	MK-8776, SCH900776	ACH-000243	0.935941
2046	MK-8776, SCH900776	ACH-000934	0.735675
2046	MK-8776, SCH900776	ACH-000094	0.969462
2046	MK-8776, SCH900776	ACH-000332	0.9728110000000001
2046	MK-8776, SCH900776	ACH-000879	0.8297899999999999
2046	MK-8776, SCH900776	ACH-000573	0.934665
2046	MK-8776, SCH900776	ACH-000223	0.8562879999999999
2046	MK-8776, SCH900776	ACH-000768	0.968483
2046	MK-8776, SCH900776	ACH-000554	0.8562540000000001
2046	MK-8776, SCH900776	ACH-000443	0.97352
2046	MK-8776, SCH900776	ACH-000663	0.9110860000000001
2046	MK-8776, SCH900776	ACH-000719	0.9683280000000001
2046	MK-8776, SCH900776	ACH-000811	0.9347799999999999
2046	MK-8776, SCH900776	ACH-000117	0.9710540000000001
2046	MK-8776, SCH900776	ACH-000966	0.913069
2046	MK-8776, SCH900776	ACH-000818	0.9663579999999999
2046	MK-8776, SCH900776	ACH-000023	0.9677709999999999
2046	MK-8776, SCH900776	ACH-000657	0.9125989999999999
2046	MK-8776, SCH900776	ACH-000196	0.6946869999999999
2046	MK-8776, SCH900776	ACH-000940	0.966823
2046	MK-8776, SCH900776	ACH-000374	0.9186979999999999
2046	MK-8776, SCH900776	ACH-000624	0.7326239999999999
2046	MK-8776, SCH900776	ACH-000291	0.950722
2046	MK-8776, SCH900776	ACH-000192	0.9635540000000001
2046	MK-8776, SCH900776	ACH-000277	0.9328700000000001
2046	MK-8776, SCH900776	ACH-000352	0.970719
2046	MK-8776, SCH900776	ACH-000212	0.955518
2046	MK-8776, SCH900776	ACH-000652	0.900826
2046	MK-8776, SCH900776	ACH-000568	0.977089
2046	MK-8776, SCH900776	ACH-000330	0.9557040000000001
2046	MK-8776, SCH900776	ACH-000621	0.8236620000000001
2046	MK-8776, SCH900776	ACH-000988	0.921444
2046	MK-8776, SCH900776	ACH-000042	0.941235
2046	MK-8776, SCH900776	ACH-000178	0.871293
2046	MK-8776, SCH900776	ACH-001151	0.9548709999999999
2046	MK-8776, SCH900776	ACH-000978	0.9115610000000001
2046	MK-8776, SCH900776	ACH-000535	0.964772
2046	MK-8776, SCH900776	ACH-000974	0.9323370000000001
2046	MK-8776, SCH900776	ACH-000574	0.948382
2046	MK-8776, SCH900776	ACH-000696	0.915125
2046	MK-8776, SCH900776	ACH-000859	0.9802489999999999
2046	MK-8776, SCH900776	ACH-000001	0.9721299999999999
2046	MK-8776, SCH900776	ACH-000965	0.9738129999999999
2046	MK-8776, SCH900776	ACH-000293	0.95388
2046	MK-8776, SCH900776	ACH-000536	0.9689530000000001
2111	VE-821	ACH-000856	0.8565969999999999
2111	VE-821	ACH-000048	0.9251870000000001
2111	VE-821	ACH-000759	0.969992
2111	VE-821	ACH-000222	0.932082
2111	VE-821	ACH-000699	0.8637299999999999
2111	VE-821	ACH-000910	0.95636
2111	VE-821	ACH-000118	0.9753930000000001
2111	VE-821	ACH-000857	0.977514
2111	VE-821	ACH-001630	0.8968520000000001
2111	VE-821	ACH-000060	0.9742280000000001
2111	VE-821	ACH-000864	0.951881
2111	VE-821	ACH-000114	0.9451069999999999
2111	VE-821	ACH-000913	0.9298139999999999
2111	VE-821	ACH-000308	0.955731
2111	VE-821	ACH-000691	0.989683
2111	VE-821	ACH-000527	0.9661540000000001
2111	VE-821	ACH-000783	0.9607979999999999
2111	VE-821	ACH-000849	0.9737530000000001
2111	VE-821	ACH-000430	0.898325
2111	VE-821	ACH-000711	0.963249
2111	VE-821	ACH-000320	0.970339
2111	VE-821	ACH-000138	0.973591
2111	VE-821	ACH-000213	0.984233
2111	VE-821	ACH-000354	0.9684370000000001
2111	VE-821	ACH-001374	0.9616129999999999
2111	VE-821	ACH-000349	0.986733
2111	VE-821	ACH-000148	0.871583
2111	VE-821	ACH-000091	0.97631
2111	VE-821	ACH-000885	0.9085190000000001
2111	VE-821	ACH-000107	0.949549
2111	VE-821	ACH-000265	0.983574
2111	VE-821	ACH-000248	0.918588
2111	VE-821	ACH-000643	0.9620850000000001
2111	VE-821	ACH-000270	0.966957
2111	VE-821	ACH-000281	0.9231719999999999
2111	VE-821	ACH-000704	0.978469
2111	VE-821	ACH-001655	0.983398
2111	VE-821	ACH-000524	0.9637600000000001
2111	VE-821	ACH-000906	0.881001
2111	VE-821	ACH-000243	0.9477209999999999
2111	VE-821	ACH-000934	0.824148
2111	VE-821	ACH-000094	0.974867
2111	VE-821	ACH-000332	0.9702120000000001
2111	VE-821	ACH-000879	0.9737950000000001
2111	VE-821	ACH-000573	0.965203
2111	VE-821	ACH-000223	0.947275
2111	VE-821	ACH-000768	0.932744
2111	VE-821	ACH-000443	0.9712219999999999
2111	VE-821	ACH-000663	0.955025
2111	VE-821	ACH-000719	0.9676440000000001
2111	VE-821	ACH-000811	0.954046
2111	VE-821	ACH-000117	0.968665
2111	VE-821	ACH-000966	0.831247
2111	VE-821	ACH-000818	0.968125
2111	VE-821	ACH-000023	0.979497
2111	VE-821	ACH-000657	0.943974
2111	VE-821	ACH-000940	0.960276
2111	VE-821	ACH-000374	0.8068420000000001
2111	VE-821	ACH-000624	0.7476520000000001
2111	VE-821	ACH-000291	0.9476600000000001
2111	VE-821	ACH-000192	0.9601639999999999
2111	VE-821	ACH-000277	0.9694940000000001
2111	VE-821	ACH-000352	0.9827049999999999
2111	VE-821	ACH-000212	0.979449
2111	VE-821	ACH-000652	0.967633
2111	VE-821	ACH-000568	0.977766
2111	VE-821	ACH-000330	0.976599
2111	VE-821	ACH-000621	0.9060819999999999
2111	VE-821	ACH-000988	0.9099309999999999
2111	VE-821	ACH-000042	0.933999
2111	VE-821	ACH-000178	0.942535
2111	VE-821	ACH-001151	0.967751
2111	VE-821	ACH-000978	0.954048
2111	VE-821	ACH-000535	0.929428
2111	VE-821	ACH-000974	0.892199
2111	VE-821	ACH-000574	0.909582
2111	VE-821	ACH-000696	0.9641709999999999
2111	VE-821	ACH-000859	0.9765290000000001
2111	VE-821	ACH-000001	0.9611709999999999
2111	VE-821	ACH-000965	0.9847040000000001
2111	VE-821	ACH-000293	0.965778
2111	VE-821	ACH-000536	0.980052
